cpt_hcpcs,modifier_1,modifier_2,age_from,age_thru,age_units,nonfacility_total_rvus_or_base_units,nonfacility_conversion_factor,nonfacility_allowed_amount,nonfacility_effective_start,facility_total_rvus_or_base_units,facility_conversion_factor,facility_allowed_amount,facility_effective_start,note_code_1,note_code_2,note_code_3,last_pricing_review_date,tos,tos_desc,source_code,source_description
93458,,,21,999,Years,21.19,26.7305,566.42,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93459,,,0,20,Years,32.05,28.0672,899.55,2025-09-01,32.05,28.0672,899.55,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93459,,,21,999,Years,32.05,26.7305,856.71,2025-09-01,32.05,26.7305,856.71,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93459,,,0,20,Years,9.73,28.0672,273.09,2025-09-01,9.73,28.0672,273.09,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93459,,,21,999,Years,9.73,26.7305,260.09,2025-09-01,9.73,26.7305,260.09,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93459,,,0,20,Years,22.32,28.0672,626.46,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93459,,,21,999,Years,22.32,26.7305,596.62,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93460,,,0,20,Years,35.56,28.0672,998.07,2025-09-01,35.56,28.0672,998.07,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93460,,,21,999,Years,35.56,26.7305,950.54,2025-09-01,35.56,26.7305,950.54,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93460,,,0,20,Years,10.91,28.0672,306.21,2025-09-01,10.91,28.0672,306.21,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93460,,,21,999,Years,10.91,26.7305,291.63,2025-09-01,10.91,26.7305,291.63,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93460,,,0,20,Years,24.65,28.0672,691.86,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93460,,,21,999,Years,24.65,26.7305,658.91,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93461,,,0,20,Years,39.23,28.0672,1101.08,2025-09-01,39.23,28.0672,1101.08,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93461,,,21,999,Years,39.23,26.7305,1048.64,2025-09-01,39.23,26.7305,1048.64,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93461,,,0,20,Years,12.05,28.0672,338.21,2025-09-01,12.05,28.0672,338.21,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93461,,,21,999,Years,12.05,26.7305,322.10,2025-09-01,12.05,26.7305,322.10,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93461,,,0,20,Years,27.18,28.0672,762.87,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93461,,,21,999,Years,27.18,26.7305,726.53,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93462,,,0,20,Years,6.06,28.0672,170.09,2025-09-01,6.06,28.0672,170.09,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93462,,,21,999,Years,6.06,26.7305,161.99,2025-09-01,6.06,26.7305,161.99,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93503,,,0,20,Years,2.58,28.0672,72.41,2024-03-01,2.58,28.0672,72.41,2024-03-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93503,,,21,999,Years,2.58,26.7305,68.96,2024-03-01,2.58,26.7305,68.96,2024-03-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93505,,,0,20,Years,18.55,28.0672,520.65,2025-09-01,18.55,28.0672,520.65,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93505,,,21,999,Years,18.55,26.7305,495.85,2025-09-01,18.55,26.7305,495.85,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93505,,,0,20,Years,6.65,28.0672,186.65,2025-09-01,6.65,28.0672,186.65,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93505,,,21,999,Years,6.65,26.7305,177.76,2025-09-01,6.65,26.7305,177.76,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93505,,,0,20,Years,11.90,28.0672,334.00,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93505,,,21,999,Years,11.90,26.7305,318.09,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93563,,,0,20,Years,1.51,28.0672,42.38,2025-09-01,1.51,28.0672,42.38,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93563,,,21,999,Years,1.51,26.7305,40.36,2025-09-01,1.51,26.7305,40.36,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93564,,,0,20,Years,1.62,28.0672,45.47,2025-09-01,1.62,28.0672,45.47,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93564,,,21,999,Years,1.62,26.7305,43.30,2025-09-01,1.62,26.7305,43.30,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93565,,,0,20,Years,0.80,28.0672,22.45,2025-09-01,0.80,28.0672,22.45,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93565,,,21,999,Years,0.80,26.7305,21.38,2025-09-01,0.80,26.7305,21.38,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93566,,,0,20,Years,0.76,28.0672,21.33,2025-09-01,0.76,28.0672,21.33,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93566,,,21,999,Years,0.76,26.7305,20.32,2025-09-01,0.76,26.7305,20.32,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93567,,,0,20,Years,1.10,28.0672,30.87,2025-09-01,1.10,28.0672,30.87,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93567,,,21,999,Years,1.10,26.7305,29.40,2025-09-01,1.10,26.7305,29.40,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93568,,,0,20,Years,1.37,28.0672,38.45,2025-09-01,1.37,28.0672,38.45,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93568,,,21,999,Years,1.37,26.7305,36.62,2025-09-01,1.37,26.7305,36.62,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93569,,,0,20,Years,1.10,28.0672,30.87,2025-09-01,1.10,28.0672,30.87,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93569,,,21,999,Years,1.10,26.7305,29.40,2025-09-01,1.10,26.7305,29.40,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93571,,,0,20,Years,0.00,0.0000,226.88,2025-09-01,0.00,0.0000,226.88,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93571,,,21,999,Years,0.00,0.0000,216.07,2025-09-01,0.00,0.0000,216.07,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93571,,,0,20,Years,2.11,28.0672,59.22,2023-09-01,2.11,28.0672,59.22,2023-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93571,,,21,999,Years,2.11,26.7305,56.40,2023-09-01,2.11,26.7305,56.40,2023-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93571,,,0,20,Years,0.00,0.0000,167.66,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93571,,,21,999,Years,0.00,0.0000,159.67,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93572,,,0,20,Years,0.00,0.0000,125.92,2025-09-01,0.00,0.0000,125.92,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93572,,,21,999,Years,0.00,0.0000,119.92,2025-09-01,0.00,0.0000,119.92,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93572,,,0,20,Years,1.53,28.0672,42.94,2023-09-01,1.53,28.0672,42.94,2023-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93572,,,21,999,Years,1.53,26.7305,40.90,2023-09-01,1.53,26.7305,40.90,2023-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93572,,,0,20,Years,0.00,0.0000,82.98,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93572,,,21,999,Years,0.00,0.0000,79.02,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93573,,,0,20,Years,1.83,28.0672,51.36,2025-09-01,1.83,28.0672,51.36,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93573,,,21,999,Years,1.83,26.7305,48.92,2025-09-01,1.83,26.7305,48.92,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93574,,,0,20,Years,2.04,28.0672,57.26,2023-01-01,2.04,28.0672,57.26,2023-01-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93574,,,21,999,Years,2.04,26.7305,54.53,2023-01-01,2.04,26.7305,54.53,2023-01-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93575,,,0,20,Years,2.71,28.0672,76.06,2025-09-01,2.71,28.0672,76.06,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93575,,,21,999,Years,2.71,26.7305,72.44,2025-09-01,2.71,26.7305,72.44,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93580,,,0,20,Years,,,,,28.55,28.0672,801.32,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93580,,,21,999,Years,,,,,28.55,26.7305,763.16,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93581,,,0,20,Years,,,,,38.79,28.0672,1088.73,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93581,,,21,999,Years,,,,,38.79,26.7305,1036.88,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93582,,,0,20,Years,19.36,28.0672,543.38,2025-09-01,19.36,28.0672,543.38,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93582,,,21,999,Years,19.36,26.7305,517.50,2025-09-01,19.36,26.7305,517.50,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93583,,,0,20,Years,21.71,28.0672,609.34,2025-09-01,21.71,28.0672,609.34,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93583,,,21,999,Years,21.71,26.7305,580.32,2025-09-01,21.71,26.7305,580.32,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93590,,,0,20,Years,31.34,28.0672,879.63,2025-09-01,31.34,28.0672,879.63,2025-09-01,10,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93590,,,21,999,Years,31.34,26.7305,837.73,2025-09-01,31.34,26.7305,837.73,2025-09-01,10,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93591,,,0,20,Years,25.98,28.0672,729.19,2025-09-01,25.98,28.0672,729.19,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93591,,,21,999,Years,25.98,26.7305,694.46,2025-09-01,25.98,26.7305,694.46,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93592,,,0,20,Years,11.30,28.0672,317.16,2025-09-01,11.30,28.0672,317.16,2025-09-01,10,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93592,,,21,999,Years,11.30,26.7305,302.05,2025-09-01,11.30,26.7305,302.05,2025-09-01,10,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93593,,,0,20,Years,0.00,0.0000,570.36,2025-09-01,0.00,0.0000,570.36,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93593,,,21,999,Years,0.00,0.0000,543.21,2025-09-01,0.00,0.0000,543.21,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93593,,,0,20,Years,5.54,28.0672,155.49,2025-09-01,5.54,28.0672,155.49,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93593,,,21,999,Years,5.54,26.7305,148.09,2025-09-01,5.54,26.7305,148.09,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93593,,,0,20,Years,0.00,0.0000,414.87,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93593,,,21,999,Years,0.00,0.0000,395.12,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93594,,,0,20,Years,0.00,0.0000,985.44,2025-09-01,0.00,0.0000,985.44,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93594,,,21,999,Years,0.00,0.0000,938.51,2025-09-01,0.00,0.0000,938.51,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93594,,,0,20,Years,8.51,28.0672,238.85,2025-09-01,8.51,28.0672,238.85,2025-09-01,9,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93594,,,21,999,Years,8.51,26.7305,227.48,2025-09-01,8.51,26.7305,227.48,2025-09-01,9,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93594,,,0,20,Years,0.00,0.0000,746.59,2025-09-01,,,,,9,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93594,,,21,999,Years,0.00,0.0000,711.03,2025-09-01,,,,,9,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93595,,,0,20,Years,0.00,0.0000,781.42,2025-09-01,0.00,0.0000,781.42,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93595,,,21,999,Years,0.00,0.0000,744.19,2025-09-01,0.00,0.0000,744.19,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93595,,,0,20,Years,7.59,28.0672,213.03,2025-09-01,7.59,28.0672,213.03,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93595,,,21,999,Years,7.59,26.7305,202.88,2025-09-01,7.59,26.7305,202.88,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93595,,,0,20,Years,0.00,0.0000,568.39,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93595,,,21,999,Years,0.00,0.0000,541.31,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93596,,,0,20,Years,0.00,0.0000,972.94,2025-09-01,0.00,0.0000,972.94,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93596,,,21,999,Years,0.00,0.0000,926.57,2025-09-01,0.00,0.0000,926.57,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93596,,,0,20,Years,9.45,28.0672,265.24,2023-09-01,9.45,28.0672,265.24,2023-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93596,,,21,999,Years,9.45,26.7305,252.60,2023-09-01,9.45,26.7305,252.60,2023-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93596,,,0,20,Years,0.00,0.0000,707.70,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93596,,,21,999,Years,0.00,0.0000,673.97,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93597,,,0,20,Years,0.00,0.0000,1264.30,2025-09-01,0.00,0.0000,1264.30,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93597,,,21,999,Years,0.00,0.0000,1204.07,2025-09-01,0.00,0.0000,1204.07,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93597,,,0,20,Years,12.28,28.0672,344.67,2025-09-01,12.28,28.0672,344.67,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93597,,,21,999,Years,12.28,26.7305,328.25,2025-09-01,12.28,26.7305,328.25,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93597,,,0,20,Years,0.00,0.0000,919.63,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93597,,,21,999,Years,0.00,0.0000,875.82,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93598,,,0,20,Years,0.00,0.0000,198.70,2025-09-01,0.00,0.0000,198.70,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93598,,,21,999,Years,0.00,0.0000,189.24,2025-09-01,0.00,0.0000,189.24,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93598,,,0,20,Years,1.93,28.0672,54.17,2025-09-01,1.93,28.0672,54.17,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93598,,,21,999,Years,1.93,26.7305,51.59,2025-09-01,1.93,26.7305,51.59,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93598,,,0,20,Years,0.00,0.0000,144.53,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93598,,,21,999,Years,0.00,0.0000,137.65,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93600,,,0,20,Years,0.00,0.0000,161.11,2025-09-01,0.00,0.0000,161.11,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93600,,,21,999,Years,0.00,0.0000,153.44,2025-09-01,0.00,0.0000,153.44,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93600,,,0,20,Years,3.38,28.0672,94.87,2025-09-01,3.38,28.0672,94.87,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93600,,,21,999,Years,3.38,26.7305,90.35,2025-09-01,3.38,26.7305,90.35,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93600,,,0,20,Years,0.00,0.0000,66.24,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93600,,,21,999,Years,0.00,0.0000,63.09,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93602,,,0,20,Years,0.00,0.0000,129.38,2025-09-01,0.00,0.0000,129.38,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93602,,,21,999,Years,0.00,0.0000,123.21,2025-09-01,0.00,0.0000,123.21,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93602,,,0,20,Years,3.34,28.0672,93.74,2025-09-01,3.34,28.0672,93.74,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93602,,,21,999,Years,3.34,26.7305,89.28,2025-09-01,3.34,26.7305,89.28,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93602,,,0,20,Years,0.00,0.0000,35.64,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93602,,,21,999,Years,0.00,0.0000,33.93,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93603,,,0,20,Years,0.00,0.0000,154.82,2025-09-01,0.00,0.0000,154.82,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93603,,,21,999,Years,0.00,0.0000,147.45,2025-09-01,0.00,0.0000,147.45,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93603,,,0,20,Years,3.34,28.0672,93.74,2025-09-01,3.34,28.0672,93.74,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93603,,,21,999,Years,3.34,26.7305,89.28,2025-09-01,3.34,26.7305,89.28,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93603,,,0,20,Years,0.00,0.0000,61.08,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93603,,,21,999,Years,0.00,0.0000,58.17,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93609,,,0,20,Years,0.00,0.0000,297.59,2025-09-01,0.00,0.0000,297.59,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93609,,,21,999,Years,0.00,0.0000,283.42,2025-09-01,0.00,0.0000,283.42,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93609,,,0,20,Years,7.94,28.0672,222.85,2025-09-01,7.94,28.0672,222.85,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93609,,,21,999,Years,7.94,26.7305,212.24,2025-09-01,7.94,26.7305,212.24,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93609,,,0,20,Years,0.00,0.0000,74.74,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93609,,,21,999,Years,0.00,0.0000,71.18,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93610,,,0,20,Years,0.00,0.0000,177.00,2025-09-01,0.00,0.0000,177.00,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93610,,,21,999,Years,0.00,0.0000,168.57,2025-09-01,0.00,0.0000,168.57,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93610,,,0,20,Years,4.70,28.0672,131.92,2025-09-01,4.70,28.0672,131.92,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93610,,,21,999,Years,4.70,26.7305,125.63,2025-09-01,4.70,26.7305,125.63,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93610,,,0,20,Years,0.00,0.0000,45.08,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93610,,,21,999,Years,0.00,0.0000,42.94,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93612,,,0,20,Years,0.00,0.0000,185.21,2025-09-01,0.00,0.0000,185.21,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93612,,,21,999,Years,0.00,0.0000,176.39,2025-09-01,0.00,0.0000,176.39,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93612,,,0,20,Years,4.65,28.0672,130.51,2025-09-01,4.65,28.0672,130.51,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93612,,,21,999,Years,4.65,26.7305,124.30,2025-09-01,4.65,26.7305,124.30,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93612,,,0,20,Years,0.00,0.0000,54.70,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93612,,,21,999,Years,0.00,0.0000,52.09,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93613,,,0,20,Years,8.51,28.0672,238.85,2025-09-01,8.51,28.0672,238.85,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93613,,,21,999,Years,8.51,26.7305,227.48,2025-09-01,8.51,26.7305,227.48,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93615,,,0,20,Years,0.00,0.0000,42.81,2025-09-01,0.00,0.0000,42.81,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93615,,,21,999,Years,0.00,0.0000,40.77,2025-09-01,0.00,0.0000,40.77,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93615,,,0,20,Years,1.06,28.0672,29.75,2025-09-01,1.06,28.0672,29.75,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93615,,,21,999,Years,1.06,26.7305,28.33,2025-09-01,1.06,26.7305,28.33,2025-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93615,,,0,20,Years,0.00,0.0000,13.06,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93615,,,21,999,Years,0.00,0.0000,12.44,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
93616,,,0,20,Years,0.00,0.0000,91.47,2025-09-01,0.00,0.0000,91.47,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93616,,,21,999,Years,0.00,0.0000,87.11,2025-09-01,0.00,0.0000,87.11,2025-09-01,,,,2025-09-01,2,SURGERY,PRCR402C,PHYSICIAN
93616,,,0,20,Years,1.71,28.0672,47.99,2023-09-01,1.71,28.0672,47.99,2023-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93616,,,21,999,Years,1.71,26.7305,45.71,2023-09-01,1.71,26.7305,45.71,2023-09-01,,,,2025-09-01,I,PROFESSIONAL COMPONENT,PRCR402C,PHYSICIAN
93616,,,0,20,Years,0.00,0.0000,43.48,2025-09-01,,,,,,,,2025-09-01,T,TECHNICAL COMPONENT,PRCR402C,PHYSICIAN
